"Name","overallMeanByCpGacross50data"
"cg15750705",0.907447612
"cg15751406",0.894789846
"cg15752043",0.044047419
"cg15753381",0.04571122
"cg15753757",0.042055421
"cg15754084",0.326677558
"cg15754109",0.047126985
"cg15755084",0.047934117
"cg15755406",0.038666223
"cg15755548",0.079198203
"cg15756091",0.843286596
"cg15757271",0.035039542
"cg15758700",0.652248323
"cg15759055",0.044326093
"cg15759873",0.77458033
"cg15760840",0.095877956
"cg15760943",0.137318792
"cg15761233",0.748145146
"cg15761405",0.692171111
"cg15764655",0.871767854
"cg15765212",0.068574977
"cg15765532",0.047967652
"cg15765694",0.723246401
"cg15765896",0.062415465
"cg15767406",0.044785306
"cg15768203",0.16283737
"cg15768270",0.042860865
"cg15769409",0.050246793
"cg15770654",0.913119382
"cg15772361",0.93066088
"cg15772393",0.029427223
"cg15774133",0.084554645
"cg15774153",0.070669453
"cg15774283",0.041710389
"cg15774495",0.063907051
"cg15775914",0.664106533
"cg15776355",0.284987583
"cg15777570",0.830210613
"cg15777781",0.700981395
"cg15778232",0.556401016
"cg15778350",0.04273483
"cg15779381",0.079894058
"cg15779716",0.420841429
"cg15780361",0.476864421
"cg15780578",0.059827457
"cg15780888",0.071500737
"cg15781316",0.047198437
"cg15781625",0.047254829
"cg15781794",0.085868242
"cg15781838",0.832375307
"cg15782391",0.79594332
"cg15783027",0.070797856
"cg15783800",0.794887248
"cg15784332",0.11272869
"cg15784615",0.3958295
"cg15785580",0.027176479
"cg15785720",0.038699456
"cg15786541",0.042564425
"cg15786837",0.067106414
"cg15786879",0.055596339
"cg15787039",0.321244544
"cg15789095",0.630747897
"cg15790852",0.062349354
"cg15791248",0.63097758
"cg15792367",0.630237413
"cg15792688",0.155971159
"cg15796682",0.051075017
"cg15796819",0.374575705
"cg15796941",0.093111926
"cg15796978",0.139405033
"cg15797414",0.069713546
"cg15798153",0.477520828
"cg15798455",0.065923257
"cg15798530",0.831625637
"cg15799267",0.341412422
"cg15799959",0.050555134
"cg15800421",0.079869894
"cg15801967",0.042146222
"cg15802192",0.020754795
"cg15802323",0.105961055
"cg15802898",0.076319779
"cg15804118",0.04104655
"cg15804973",0.260368909
"cg15806518",0.061874436
"cg15808558",0.04841771
"cg15809230",0.025826116
"cg15810326",0.064083406
"cg15810744",0.045388161
"cg15811235",0.051813184
"cg15811427",0.645178811
"cg15812071",0.786465353
"cg15812873",0.057451929
"cg15812957",0.749506108
"cg15814508",0.503561224
"cg15815016",0.043074812
"cg15815843",0.807732634
"cg15816080",0.021425397
"cg15817236",0.069046874
"cg15818800",0.026792833
"cg15819171",0.051097413
"cg15819333",0.356986307
"cg15819853",0.043086845
"cg15820189",0.040412543
"cg15820809",0.050066624
"cg15820955",0.760791113
"cg15821095",0.760140624
"cg15822346",0.077997768
"cg15822411",0.792615257
"cg15823100",0.795560321
"cg15824056",0.231571513
"cg15824080",0.069689458
"cg15824705",0.043737201
"cg15824968",0.047831298
"cg15827031",0.054650422
"cg15827295",0.039952182
"cg15830940",0.649563844
"cg15831452",0.031255027
"cg15831515",0.59017996
"cg15832292",0.050560654
"cg15832436",0.072481432
"cg15834294",0.028643208
"cg15835232",0.065789415
"cg15835825",0.047887625
"cg15836394",0.05245588
"cg15836660",0.067363932
"cg15836722",0.57283152
"cg15837252",0.252645692
"cg15839448",0.068143187
"cg15840658",0.050213807
"cg15840985",0.463531513
"cg15841415",0.093270874
"cg15842276",0.352767663
"cg15842400",0.034706729
"cg15842430",0.795589809
"cg15842483",0.072658904
"cg15842884",0.03530563
"cg15843217",0.224475652
"cg15843823",0.1023793
"cg15844609",0.049160664
"cg15846641",0.051870112
"cg15846718",0.076441644
"cg15847988",0.785318409
"cg15851800",0.038503021
"cg15852879",0.028522066
"cg15852891",0.056650915
"cg15853125",0.088486392
"cg15853374",0.047231054
"cg15854296",0.065603405
"cg15856055",0.288564328
"cg15857475",0.022795742
"cg15860839",0.084723133
"cg15861540",0.066118603
"cg15862544",0.821247403
"cg15863254",0.074092013
"cg15864184",0.110748715
"cg15865742",0.126144105
"cg15868151",0.038026019
"cg15868302",0.32831139
"cg15869022",0.572601073
"cg15869642",0.848977189
"cg15870225",0.843023445
"cg15872103",0.035773432
"cg15873301",0.086522711
"cg15873633",0.084400033
"cg15873715",0.048668077
"cg15875120",0.055321312
"cg15875314",0.637038568
"cg15876417",0.19117986
"cg15877314",0.044441671
"cg15878317",0.069251695
"cg15879316",0.082805545
"cg15880738",0.70143905
"cg15881088",0.047530665
"cg15881727",0.054255265
"cg15882999",0.034648142
"cg15883716",0.093010653
"cg15883761",0.028991864
"cg15884411",0.029814886
"cg15885734",0.864653804
"cg15887846",0.395262171
"cg15888522",0.789974137
"cg15890111",0.043162006
"cg15890484",0.122549521
"cg15893253",0.038390892
"cg15894661",0.052450949
"cg15895197",0.404593568
"cg15895359",0.174279533
"cg15896447",0.876881909
"cg15897310",0.070722455
"cg15898840",0.05447814
"cg15900519",0.06183259
"cg15900980",0.059070746
"cg15901783",0.491621555
"cg15903282",0.640988405
"cg15903395",0.77546825
"cg15903421",0.065446168
"cg15903837",0.784656668
"cg15905124",0.841703231
"cg15905634",0.855556359
"cg15905979",0.638895618
"cg15910079",0.43253635
"cg15910208",0.048433218
"cg15910230",0.855798643
"cg15911500",0.025387817
"cg15912427",0.045263173
"cg15913671",0.654309165
"cg15914863",0.701342251
"cg15915418",0.259759861
"cg15916061",0.770901423
"cg15916628",0.561964968
"cg15918284",0.09922894
"cg15919045",0.024489042
"cg15920202",0.043371709
"cg15923513",0.088938341
"cg15925792",0.070197119
"cg15926557",0.87015815
"cg15926585",0.797175935
"cg15927263",0.031347566
"cg15928132",0.684589268
"cg15928398",0.236638107
"cg15928446",0.042897019
"cg15929201",0.033952674
"cg15931943",0.042348277
"cg15932716",0.035761942
"cg15933546",0.904528256
"cg15936718",0.13540256
"cg15937081",0.073343662
"cg15937958",0.7455655
"cg15940569",0.263010768
"cg15942481",0.08091024
"cg15942562",0.883411983
"cg15944762",0.042410912
"cg15944856",0.746826972
"cg15945417",0.020144546
"cg15945602",0.766034429
"cg15945754",0.827579021
"cg15945769",0.054990599
"cg15946545",0.056349378
"cg15946807",0.900410365
"cg15947959",0.085172614
"cg15948326",0.037074029
"cg15949277",0.08276729
"cg15951107",0.060309043
"cg15952487",0.548947109
"cg15952725",0.844630317
"cg15954792",0.778805951
"cg15955341",0.02617926
"cg15957394",0.107969665
"cg15958424",0.391418373
"cg15959756",0.050258411
"cg15963417",0.077523275
"cg15963971",0.057195984
"cg15965055",0.051106854
"cg15965510",0.04884527
"cg15965913",0.047227589
"cg15966253",0.041818658
"cg15966757",0.706291771
"cg15967525",0.599187704
"cg15970621",0.038569733
"cg15971505",0.060182484
"cg15971836",0.043054691
"cg15972294",0.118888751
"cg15972617",0.108533852
"cg15973234",0.11011218
"cg15974053",0.096614725
"cg15974062",0.055943899
"cg15975283",0.829306519
"cg15976539",0.694443631
"cg15977272",0.330488821
"cg15977278",0.040481292
"cg15977816",0.147863314
"cg15979098",0.054752553
"cg15979932",0.628213071
"cg15980408",0.023171532
"cg15981265",0.039102566
"cg15981554",0.620371567
"cg15981753",0.408105515
"cg15982308",0.046170216
"cg15982419",0.219436012
"cg15983005",0.827290429
"cg15983520",0.665492772
"cg15983538",0.666939872
"cg15984612",0.045147606
"cg15984661",0.125984394
"cg15984822",0.083937014
"cg15988232",0.439519939
"cg15988792",0.151226691
"cg15989091",0.538188066
"cg15990015",0.066208515
"cg15991288",0.038810304
"cg15992730",0.400309334
"cg15993402",0.033769942
"cg15993674",0.03766864
"cg15994159",0.046385364
"cg15994781",0.055013827
"cg15995002",0.068479155
"cg15996947",0.768294583
"cg15997411",0.879291994
"cg15998761",0.742208973
"cg16000832",0.035900143
"cg16000888",0.033637644
"cg16001460",0.087675721
"cg16001913",0.768786519
"cg16003238",0.468463283
"cg16003500",0.054084842
"cg16003913",0.45323905
"cg16004226",0.088088906
"cg16004800",0.06488658
"cg16005224",0.47904689
"cg16005443",0.245258211
"cg16007185",0.036285766
"cg16007628",0.076521198
"cg16007680",0.030265978
"cg16008138",0.540877327
"cg16009558",0.151413083
"cg16011258",0.034126491
"cg16013246",0.044885224
"cg16014085",0.309574894
"cg16016036",0.872302496
"cg16016641",0.098799092
"cg16016951",0.041273467
"cg16017358",0.046012238
"cg16017492",0.829425258
"cg16019273",0.63852067
"cg16019620",0.718474635
"cg16020904",0.73786841
"cg16022279",0.717816145
"cg16022344",0.041392111
"cg16025584",0.073435311
"cg16026550",0.051797285
"cg16028753",0.205866653
"cg16028934",0.046454935
"cg16029636",0.043819776
"cg16029760",0.069629283
"cg16029957",0.093800612
"cg16034046",0.028377483
"cg16034652",0.41186313
"cg16035277",0.111909655
"cg16035531",0.772134326
"cg16036738",0.747797571
"cg16037142",0.036826949
"cg16040953",0.035259854
"cg16041611",0.067408707
"cg16041660",0.039072403
"cg16042149",0.119588863
"cg16045696",0.492144672
"cg16046376",0.73590067
"cg16046465",0.055622749
"cg16046951",0.137784139
"cg16047482",0.020228552
"cg16049587",0.111038402
"cg16050349",0.778761694
"cg16050784",0.040139703
"cg16050957",0.034875117
"cg16051027",0.043527639
"cg16051685",0.781245035
"cg16052901",0.469370157
"cg16054422",0.045695276
"cg16060664",0.026030219
"cg16062480",0.039685996
"cg16063112",0.121477192
"cg16063666",0.067124637
"cg16065186",0.047866039
"cg16068780",0.800737801
"cg16068833",0.56208783
"cg16069236",0.053060959
"cg16069910",0.780836261
"cg16070444",0.054037123
"cg16072030",0.037838598
"cg16072462",0.408113014
"cg16075384",0.044230264
"cg16075940",0.717053452
"cg16076328",0.384233902
"cg16077929",0.709130137
"cg16078836",0.101885431
"cg16080552",0.285026045
"cg16082125",0.140614955
"cg16084788",0.897629694
"cg16085042",0.051750064
"cg16087263",0.837448582
"cg16090392",0.066746481
"cg16091845",0.027341667
"cg16092786",0.088438289
"cg16092956",0.060613754
"cg16094520",0.061213399
"cg16094954",0.075690291
"cg16097079",0.058288323
"cg16097772",0.571033519
"cg16098170",0.846319089
"cg16098726",0.797625934
"cg16098981",0.065781759
"cg16101572",0.043594587
"cg16101800",0.712181997
"cg16104446",0.094865924
"cg16106497",0.706773491
"cg16107172",0.88730349
"cg16107553",0.038105377
"cg16108132",0.064607833
"cg16109297",0.187853042
"cg16111791",0.065263528
"cg16112050",0.740738051
"cg16112129",0.150446018
"cg16112157",0.774326806
"cg16112945",0.734574198
"cg16114640",0.087629218
"cg16116363",0.036922276
"cg16118817",0.412519216
"cg16119128",0.096477259
"cg16119274",0.058417182
"cg16120811",0.046724249
"cg16121444",0.052098585
"cg16122592",0.777179014
"cg16124337",0.055567988
"cg16124821",0.032189174
"cg16125615",0.848681423
"cg16127845",0.112229706
"cg16127900",0.410561309
"cg16128363",0.892807542
"cg16129797",0.040040246
"cg16129988",0.071046236
"cg16131766",0.625784025
"cg16133244",0.781492356
"cg16137862",0.099519531
"cg16139316",0.625131284
"cg16140179",0.668332412
"cg16141690",0.126709509
"cg16142218",0.437735873
"cg16142977",0.044182393
"cg16144006",0.925204689
"cg16148270",0.623822525
"cg16148403",0.05652904
"cg16148454",0.724099889
"cg16150435",0.764942748
"cg16152813",0.08177223
"cg16153267",0.534250328
"cg16154416",0.142958791
"cg16155382",0.102550223
"cg16155588",0.477490276
"cg16155702",0.803001163
"cg16158220",0.80609988
"cg16158681",0.105723947
"cg16158807",0.104847958
"cg16158874",0.654330416
"cg16159313",0.910531069
"cg16160720",0.037038832
"cg16161425",0.045440901
"cg16166399",0.060504253
"cg16168311",0.114358616
"cg16169604",0.064004343
"cg16173067",0.77134396
"cg16173109",0.773033211
"cg16174071",0.78374247
"cg16174234",0.061755025
"cg16175263",0.219504046
"cg16175725",0.82826185
"cg16175792",0.630288277
"cg16176301",0.025125631
"cg16176379",0.091736818
"cg16176600",0.562408997
"cg16177163",0.420430727
"cg16177830",0.643908682
"cg16178491",0.067639569
"cg16179125",0.085880068
"cg16181202",0.063656428
"cg16182127",0.031788737
"cg16184930",0.044869895
"cg16184943",0.219759368
"cg16185365",0.031007926
"cg16188038",0.032537194
"cg16188243",0.081245186
"cg16189954",0.035216793
"cg16191009",0.606377525
"cg16191875",0.578912513
"cg16192029",0.952275481
"cg16192575",0.45184748
"cg16192916",0.04211412
"cg16193203",0.757298086
"cg16194715",0.864253032
"cg16195804",0.056432433
"cg16196602",0.097815487
"cg16196812",0.242608778
"cg16199381",0.046000613
"cg16200844",0.03548373
"cg16202564",0.119801493
"cg16204289",0.821104222
"cg16204757",0.183589638
"cg16205058",0.172391163
"cg16208136",0.075636573
"cg16208271",0.041451653
"cg16208448",0.133235733
"cg16208491",0.116870818
"cg16209630",0.021702794
"cg16211684",0.070201215
"cg16213655",0.085215145
"cg16213976",0.050074967
"cg16215361",0.748000529
"cg16218254",0.055873286
"cg16218377",0.019981808
"cg16218387",0.046037451
"cg16218424",0.129734062
"cg16219122",0.518353547
"cg16220183",0.105488357
"cg16220802",0.037519213
"cg16221059",0.061202178
"cg16222568",0.825336353
"cg16222698",0.046875628
"cg16222762",0.042315458
"cg16224854",0.033905027
"cg16225091",0.829578996
"cg16225429",0.063378764
"cg16225441",0.110150834
"cg16225753",0.036209334
"cg16227684",0.229271598
"cg16227775",0.189465884
"cg16228804",0.035831868
"cg16232126",0.109180978
"cg16232979",0.048101865
"cg16233911",0.043050622
"cg16233998",0.064813007
"cg16235034",0.078418377
"cg16235860",0.030893952
"cg16236759",0.03429717
"cg16236875",0.071991409
"cg16237595",0.02762207
"cg16239406",0.031524717
"cg16240480",0.38327268
"cg16241648",0.040770215
"cg16241714",0.021763154
"cg16242770",0.83003579
"cg16243644",0.240567983
"cg16243646",0.106197152
"cg16245261",0.269779483
"cg16245339",0.025490135
"cg16245844",0.03120592
"cg16246410",0.033203684
"cg16248277",0.20440484
"cg16249454",0.037046024
"cg16249711",0.891579931
"cg16250355",0.051995392
"cg16250754",0.291883953
"cg16253168",0.032332673
"cg16253412",0.090715995
"cg16254309",0.109073559
"cg16254764",0.061144086
"cg16256230",0.228092648
"cg16256504",0.05654366
"cg16256610",0.032276247
"cg16256643",0.130464894
"cg16257040",0.02393745
"cg16257086",0.041407632
"cg16257091",0.121243163
"cg16257685",0.048702318
"cg16261965",0.090426478
"cg16263182",0.113536968
"cg16264526",0.511716222
"cg16267059",0.074149249
"cg16267266",0.858743851
"cg16267491",0.048628122
"cg16268051",0.022030339
"cg16268429",0.142785746
"cg16268563",0.794142986
"cg16269097",0.188855868
"cg16270091",0.06281301
"cg16270890",0.18697655
"cg16270990",0.790422799
"cg16272420",0.743771117
"cg16273524",0.028249776
"cg16273597",0.090484887
"cg16273788",0.06321475
"cg16274148",0.040271459
"cg16275172",0.031999728
"cg16276070",0.040246029
"cg16276199",0.045363797
"cg16279786",0.917294383
"cg16280313",0.046821868
"cg16280667",0.839876005
"cg16280922",0.052070233
"cg16281796",0.03984762
"cg16282101",0.03468154
"cg16282679",0.901134382
"cg16284168",0.065906057
"cg16284292",0.074247251
"cg16286776",0.027377955
"cg16290693",0.154583228
"cg16290737",0.136278828
"cg16293088",0.059960184
"cg16293105",0.188569485
"cg16293656",0.157044457
"cg16293991",0.125709492
"cg16295988",0.057402407
"cg16296356",0.125631418
"cg16297030",0.743232513
"cg16298264",0.035969563
"cg16298282",0.109704618
"cg16299341",0.055186217
"cg16299616",0.044955123
"cg16301617",0.450353964
"cg16302441",0.362292167
"cg16303453",0.100958773
"cg16303562",0.641959637
"cg16306115",0.079671001
"cg16306381",0.045916422
"cg16307860",0.170945444
"cg16310262",0.076392559
"cg16310717",0.147501696
"cg16312163",0.05234446
"cg16312647",0.040941303
"cg16312916",0.039926947
"cg16313343",0.146048875
"cg16313587",0.048891719
"cg16315923",0.04904702
"cg16317961",0.060879974
"cg16319213",0.04925996
"cg16319578",0.079814285
"cg16321029",0.451990197
"cg16323498",0.043817831
"cg16324018",0.638626289
"cg16326979",0.040162364
"cg16328273",0.029797781
"cg16328820",0.049210199
"cg16330965",0.549141726
"cg16332060",0.054858041
"cg16332224",0.856747084
"cg16332577",0.174045441
"cg16334519",0.638509861
"cg16334795",0.285421661
"cg16334840",0.05265354
"cg16335762",0.221303908
"cg16336120",0.083807437
"cg16338035",0.049502286
"cg16338347",0.055261189
"cg16338822",0.04716265
"cg16339185",0.039695802
"cg16340268",0.076687955
"cg16340918",0.032090443
"cg16341373",0.053780667
"cg16342780",0.735694218
"cg16343696",0.040180494
"cg16343842",0.214458424
"cg16345226",0.148891454
"cg16345880",0.063197531
"cg16348491",0.053951914
"cg16351002",0.672097096
"cg16351184",0.034261399
"cg16352283",0.230487784
"cg16353413",0.048135834
"cg16353836",0.043203216
"cg16354207",0.094667599
"cg16356516",0.881876037
"cg16356956",0.846181193
"cg16357381",0.086840495
"cg16357921",0.052472141
"cg16358738",0.849689188
"cg16358826",0.128501939
"cg16359129",0.888846768
"cg16360372",0.776301773
"cg16360444",0.074732925
"cg16361890",0.356811936
"cg16362133",0.061889388
"cg16363586",0.50936031
"cg16366323",0.047572217
"cg16367027",0.807627007
"cg16367232",0.160632923
"cg16370389",0.89328995
"cg16370737",0.243511111
"cg16371833",0.497259891
"cg16372520",0.394809699
"cg16375728",0.043831368
"cg16376234",0.086040643
"cg16377872",0.767955442
"cg16377880",0.516084112
"cg16378421",0.057835939
"cg16379513",0.820077883
"cg16381688",0.671352215
"cg16381752",0.078127956
"cg16382256",0.034371641
"cg16382322",0.076327826
"cg16382382",0.023926878
"cg16384137",0.761790583
"cg16385933",0.022915292
"cg16386080",0.204463353
"cg16386158",0.715863863
"cg16387606",0.046208544
"cg16388829",0.052319622
"cg16390856",0.803254875
"cg16391151",0.028255678
"cg16391792",0.793969149
"cg16393207",0.610361744
"cg16394138",0.029937827
"cg16396417",0.117449964
"cg16396488",0.636812538
"cg16396948",0.860164175
"cg16398289",0.782087807
"cg16399745",0.440527291
"cg16400825",0.046126889
"cg16404106",0.286968717
"cg16404689",0.042839879
"cg16405575",0.044080881
"cg16405957",0.877566982
"cg16406212",0.044570842
"cg16408394",0.037347947
"cg16408565",0.874514009
"cg16408970",0.15193086
"cg16409869",0.037014146
"cg16411152",0.786124676
"cg16413535",0.865314219
"cg16413777",0.065819245
"cg16414852",0.508129389
"cg16414945",0.125162117
"cg16415058",0.152936509
"cg16415646",0.668737407
"cg16417437",0.078899106
"cg16417937",0.028179613
"cg16418163",0.02408332
"cg16418329",0.808434309
"cg16418684",0.0431301
"cg16419345",0.072216967
"cg16420530",0.041341539
"cg16420888",0.045668419
"cg16421285",0.184660358
"cg16421589",0.056055393
"cg16422907",0.178967323
"cg16425577",0.134285353
"cg16426459",0.171640632
"cg16427670",0.07422272
"cg16428251",0.102164302
"cg16429439",0.163741525
"cg16431978",0.743540019
"cg16433922",0.100165361
"cg16434306",0.873114591
"cg16434546",0.106524674
"cg16435601",0.077363101
